input_point,x,p
-3.141592653589793,-0.3036579735117053,2.1023518507529744
-3.141592653589793,1.6941734229116712,-4.144968977793517
-3.141592653589793,-3.776286922021303,-0.7614508434320264
-3.141592653589793,-0.9775610703979094,0.6509495115869868
-3.141592653589793,2.9634828372669553,2.5729198107324187
-3.141592653589793,2.3676084342851205,-3.3417845096201884
-3.141592653589793,3.6148976094034637,2.9834438784421877
-3.141592653589793,3.59097430326284,0.4528020416171099
-3.141592653589793,-3.815741003891918,-1.9641360509689125
-3.141592653589793,3.6414491424613455,2.118479574116753
-3.141592653589793,-0.6646146469080341,-4.078420867751535
-3.141592653589793,3.427399441949392,-1.6708012353380521
-3.141592653589793,-0.9091953537423825,-0.9415939692321613
-3.141592653589793,2.880345264111993,3.364444103553266
-3.141592653589793,-2.3206501015974803,3.534023555158324
-3.141592653589793,-1.2625901265038948,-4.83840106941356
-3.141592653589793,-2.493749410231013,3.464852351917701
-3.141592653589793,-0.1704290493169882,-0.42190161630784573
-3.141592653589793,3.4202908879613148,-1.360229549460266
-3.141592653589793,-0.10382196470633964,0.40091711019528375
-3.141592653589793,-1.8658530859677516,-4.02422523300251
-3.141592653589793,2.917345340417617,2.20759938128443
-3.141592653589793,-4.1742878057508985,1.3565207786768116
-3.141592653589793,-1.918098236757288,0.7861686117614033
-3.141592653589793,4.139426291833887,0.4151257237588588
-3.141592653589793,3.287751054865362,-2.2789651242226485
-3.141592653589793,-1.8868890170080999,2.1523467818354725
-3.141592653589793,4.168793074520462,0.7243031248661991
-3.141592653589793,2.614787021285224,0.43439866277623285
-3.141592653589793,3.1086102536289797,1.8205912845789989
-3.141592653589793,2.669836337004323,-0.2198299477911867
-3.141592653589793,0.16838650116213216,3.814004907172606
-3.141592653589793,1.6232221152761248,-3.279254981717857
-3.141592653589793,-4.080171717678966,-2.0813100747277504
-3.141592653589793,3.408742005116343,1.9181481280856882
-3.141592653589793,3.7240233103869507,-1.4512894568386994
-3.141592653589793,-4.943045305435012,1.2159749807128541
-3.141592653589793,-1.8919035462348406,-0.8523868389793812
-3.141592653589793,2.2651495591382975,-1.3597374279083372
-3.141592653589793,-3.1380433512154373,-2.2536878168825742
-3.141592653589793,-1.0988412883154517,1.4358283394561564
-3.141592653589793,-0.8035113540347831,-1.9250364556484154
-3.141592653589793,4.455610650877441,0.4361169783877106
-3.141592653589793,1.655700997523132,-3.740059611412473
-3.141592653589793,3.6286605150031015,1.0839979520655572
-3.141592653589793,-1.0820205634135993,0.5709875949270025
-3.141592653589793,-1.8027212782739213,-0.8875845176130603
-3.141592653589793,2.476119392434139,0.6105450941050288
-3.141592653589793,2.2954205645232566,1.464701931047367
-3.141592653589793,-0.7951762804748554,-0.8854526537181595
-3.141592653589793,-0.8185731823504137,1.8565803434582389
-3.141592653589793,3.687940577887174,-1.7253205437829422
-3.141592653589793,0.31621243604995986,3.0227627724011086
-3.141592653589793,1.5388056080767125,0.9764124961909957
-3.141592653589793,-2.2344840315193544,1.8539223019978373
-3.141592653589793,3.8730914717721934,2.1714366861124876
-3.141592653589793,1.889430140617737,3.52195165079295
-3.141592653589793,-0.8988118606507713,1.9529146026258317
-3.141592653589793,-4.059047336086614,-0.46610260553640703
-3.141592653589793,-1.6710013266662997,-3.9642418116570495
-3.141592653589793,4.0051548367333165,-1.113541950791637
-3.141592653589793,0.47126595487819856,4.05093020269689
-3.141592653589793,4.586574213222011,0.6652771911266573
-3.141592653589793,1.571525312327287,0.5103594360126822
-3.141592653589793,-1.32050256055018,-1.6735702437622884
-3.141592653589793,0.22442813433462128,1.907870882880049
-3.141592653589793,1.785368765876063,-4.10957962244091
-3.141592653589793,0.1202388056351511,4.383186100150674
-3.141592653589793,4.347891951159141,-0.668658635613383
-3.141592653589793,2.0203794836110855,3.4590829968652628
-3.141592653589793,2.2142396603984693,-3.246796180818083
-3.141592653589793,1.9247391036935202,1.6824485292441373
-3.141592653589793,3.9095995868513853,-0.742057560735681
-3.141592653589793,-0.3024242209318828,1.0094317407142768
-3.141592653589793,3.7872260300190703,1.7775034149587192
-3.141592653589793,3.360680304293954,-2.587096312887942
-3.141592653589793,-4.671408061541252,-1.5493334625358628
-3.141592653589793,2.6779021078698797,-0.6117849424224504
-3.141592653589793,-0.9488771358953905,-0.7978041841337342
-3.141592653589793,-0.4941222165440111,-1.910932681807675
-3.141592653589793,1.9099253345625584,-0.6236255809634956
-3.141592653589793,-3.529622716687115,-0.18259118965739063
-3.141592653589793,4.443389775245274,0.3160016206929308
-3.141592653589793,-2.252898210733761,0.43402565019762385
-3.141592653589793,-0.750029851527442,1.806340273694179
-3.141592653589793,-0.032483977020087096,1.0729904861205561
